Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene names  (ordered locus )	Gene names  (ORF )	Gene names  (primary )	Gene names  (synonym )	Annotation	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	Gene ontology IDs	Gene ontology (GO)	Cross-reference (EMBL)	EnsemblBacteria transcript	Ensembl transcript	Cross-reference (RefSeq)
B8GXB6	FLIL_CAUVN	reviewed	Flagellar FliL protein	fliL CCNA_02141	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	205	CCNA_02141		fliL		3 out of 5	bacterial-type flagellum-dependent cell motility [GO:0071973]; chemotaxis [GO:0006935]	bacterial-type flagellum basal body [GO:0009425]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0006935; GO:0009425; GO:0016021; GO:0071973	bacterial-type flagellum basal body [GO:0009425]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; bacterial-type flagellum-dependent cell motility [GO:0071973]; chemotaxis [GO:0006935]	M85232;CP001340;	ACL95606;		WP_012640398.1;YP_002517514.1;
B8GWW0	AROE_CAUVN	reviewed	Shikimate dehydrogenase (NADP(+)) (SDH) (EC 1.1.1.25)	aroE CCNA_00003	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	285	CCNA_00003		aroE		3 out of 5	aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]; shikimate metabolic process [GO:0019632]		NADP binding [GO:0050661]; shikimate 3-dehydrogenase (NADP+) activity [GO:0004764]	GO:0004764; GO:0008652; GO:0009073; GO:0009423; GO:0019632; GO:0050661	NADP binding [GO:0050661]; shikimate 3-dehydrogenase (NADP+) activity [GO:0004764]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]; shikimate metabolic process [GO:0019632]	CP001340;	ACL93470;		WP_010917894.1;YP_002515378.1;
B8H3Z4	ADE_CAUVN	reviewed	Adenine deaminase (ADE) (EC 3.5.4.2) (Adenine aminohydrolase) (AAH)	CCNA_03284	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	344	CCNA_03284				3 out of 5	adenine catabolic process [GO:0006146]; hypoxanthine salvage [GO:0043103]; nucleotide metabolic process [GO:0009117]		adenine deaminase activity [GO:0000034]; zinc ion binding [GO:0008270]	GO:0000034; GO:0006146; GO:0008270; GO:0009117; GO:0043103	adenine deaminase activity [GO:0000034]; zinc ion binding [GO:0008270]; adenine catabolic process [GO:0006146]; hypoxanthine salvage [GO:0043103]; nucleotide metabolic process [GO:0009117]	CP001340;	ACL96748;		WP_010921016.1;YP_002518656.1;
B8GVE2	BIOF_CAUVN	reviewed	Putative 8-amino-7-oxononanoate synthase (AONS) (EC 2.3.1.47) (7-keto-8-amino-pelargonic acid synthase) (7-KAP synthase) (8-amino-7-ketopelargonate synthase)	bioF CCNA_01647	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	384	CCNA_01647		bioF		3 out of 5	biotin biosynthetic process [GO:0009102]		8-amino-7-oxononanoate synthase activity [GO:0008710]; pyridoxal phosphate binding [GO:0030170]	GO:0008710; GO:0009102; GO:0030170	8-amino-7-oxononanoate synthase activity [GO:0008710]; pyridoxal phosphate binding [GO:0030170]; biotin biosynthetic process [GO:0009102]	CP001340;	ACL95112;		WP_012640275.1;YP_002517020.1;
B8GXP6	DPO3B_CAUVN	reviewed	Beta sliding clamp (Beta clamp) (Sliding clamp) (Beta-clamp processivity factor) (DNA polymerase III beta sliding clamp subunit) (DNA polymerase III subunit beta)	dnaN CCNA_00155	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	372	CCNA_00155		dnaN		4 out of 5	DNA replication [GO:0006260]	cytoplasm [GO:0005737]; DNA polymerase III complex [GO:0009360]	3'-5' exonuclease activity [GO:0008408]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]	GO:0003677; GO:0003887; GO:0005737; GO:0006260; GO:0008408; GO:0009360	cytoplasm [GO:0005737]; DNA polymerase III complex [GO:0009360]; 3'-5' exonuclease activity [GO:0008408]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA replication [GO:0006260]	U37793;CP001340;U00591;	ACL93622;		WP_010918045.1;YP_002515530.1;
B8GVX4	AHPD_CAUVN	reviewed	Alkyl hydroperoxide reductase AhpD (EC 1.11.1.28) (Alkylhydroperoxidase AhpD)	ahpD CCNA_03812	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	183	CCNA_03812		ahpD		2 out of 5	response to oxidative stress [GO:0006979]		alkyl hydroperoxide reductase activity [GO:0008785]; hydroperoxide reductase activity [GO:0032843]; peroxidase activity [GO:0004601]; peroxiredoxin activity [GO:0051920]	GO:0004601; GO:0006979; GO:0008785; GO:0032843; GO:0051920	alkyl hydroperoxide reductase activity [GO:0008785]; hydroperoxide reductase activity [GO:0032843]; peroxidase activity [GO:0004601]; peroxiredoxin activity [GO:0051920]; response to oxidative stress [GO:0006979]	CP001340;	ACL97277;		WP_010921525.1;YP_002519185.1;
B8GWS6	DPO3A_CAUVN	reviewed	DNA polymerase III subunit alpha (EC 2.7.7.7)	dnaE1 dnaE CCNA_02003	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	1143	CCNA_02003		dnaE1	dnaE	3 out of 5	DNA replication [GO:0006260]	cytoplasm [GO:0005737]	3'-5' exonuclease activity [GO:0008408]; DNA-directed DNA polymerase activity [GO:0003887]	GO:0003887; GO:0005737; GO:0006260; GO:0008408	cytoplasm [GO:0005737]; 3'-5' exonuclease activity [GO:0008408]; DNA-directed DNA polymerase activity [GO:0003887]; DNA replication [GO:0006260]	CP001340;	ACL95468;		WP_010919792.1;YP_002517376.1;
B8GX35	CRCB_CAUVN	reviewed	Putative fluoride ion transporter CrcB	crcB CCNA_02060	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	127	CCNA_02060		crcB		2 out of 5		integral component of plasma membrane [GO:0005887]	inorganic anion transmembrane transporter activity [GO:0015103]	GO:0005887; GO:0015103	integral component of plasma membrane [GO:0005887]; inorganic anion transmembrane transporter activity [GO:0015103]	CP001340;	ACL95525;		WP_010919847.1;YP_002517433.1;
B8H624	ACPS_CAUVN	reviewed	Holo-[acyl-carrier-protein] synthase (Holo-ACP synthase) (EC 2.7.8.7) (4'-phosphopantetheinyl transferase AcpS)	acpS CCNA_01627	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	133	CCNA_01627		acpS		2 out of 5	fatty acid biosynthetic process [GO:0006633]	cytoplasm [GO:0005737]	holo-[acyl-carrier-protein] synthase activity [GO:0008897]; magnesium ion binding [GO:0000287]	GO:0000287; GO:0005737; GO:0006633; GO:0008897	cytoplasm [GO:0005737]; holo-[acyl-carrier-protein] synthase activity [GO:0008897]; magnesium ion binding [GO:0000287]; fatty acid biosynthetic process [GO:0006633]	CP001340;	ACL95092;		WP_010919432.1;YP_002517000.1;
B8H5I3	ATPD_CAUVN	reviewed	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	atpH CCNA_03563	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	184	CCNA_03563		atpH		2 out of 5		plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]	proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]	GO:0005886; GO:0045261; GO:0046933	plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]	CP001340;	ACL97028;		WP_010921279.1;YP_002518936.2;
B8H414	EFG_CAUVN	reviewed	Elongation factor G (EF-G)	fusA CCNA_03304	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	692	CCNA_03304		fusA		2 out of 5		cytoplasm [GO:0005737]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; translation elongation factor activity [GO:0003746]	GO:0003746; GO:0003924; GO:0005525; GO:0005737	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]	CP001340;	ACL96768;		WP_010921035.1;YP_002518676.1;
B8GXC4	DXS_CAUVN	reviewed	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7) (1-deoxyxylulose-5-phosphate synthase) (DXP synthase) (DXPS)	dxs CCNA_02149	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	640	CCNA_02149		dxs		3 out of 5	1-deoxy-D-xylulose 5-phosphate biosynthetic process [GO:0052865]; terpenoid biosynthetic process [GO:0016114]; thiamine biosynthetic process [GO:0009228]		1-deoxy-D-xylulose-5-phosphate synthase activity [GO:0008661]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]	GO:0000287; GO:0008661; GO:0009228; GO:0016114; GO:0030976; GO:0052865	1-deoxy-D-xylulose-5-phosphate synthase activity [GO:0008661]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; 1-deoxy-D-xylulose 5-phosphate biosynthetic process [GO:0052865]; terpenoid biosynthetic process [GO:0016114]; thiamine biosynthetic process [GO:0009228]	CP001340;	ACL95614;		WP_010919929.1;YP_002517522.1;
B8GVE7	COAD_CAUVN	reviewed	Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT)	coaD CCNA_01652	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	163	CCNA_01652		coaD		3 out of 5	coenzyme A biosynthetic process [GO:0015937]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; pantetheine-phosphate adenylyltransferase activity [GO:0004595]	GO:0004595; GO:0005524; GO:0005737; GO:0015937	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; pantetheine-phosphate adenylyltransferase activity [GO:0004595]; coenzyme A biosynthetic process [GO:0015937]	CP001340;	ACL95117;		WP_010919455.1;YP_002517025.1;
B8GX15	CICA_CAUVN	reviewed	Protein CicA	cicA CCNA_02040	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	222	CCNA_02040		cicA		1 out of 5						AJ010321;CP001340;	ACL95505;		WP_012640373.1;YP_002517413.1;
B8H0C0	DKSA_CAUVN	reviewed	RNA polymerase-binding transcription factor DksA	dksA CCNA_02663	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	142	CCNA_02663		dksA		2 out of 5	regulation of gene expression [GO:0010468]	cytoplasm [GO:0005737]	zinc ion binding [GO:0008270]	GO:0005737; GO:0008270; GO:0010468	cytoplasm [GO:0005737]; zinc ion binding [GO:0008270]; regulation of gene expression [GO:0010468]	AF034413;CP001340;	ACL96128;		WP_010920436.1;YP_002518036.1;
B8H363	FLII_CAUVN	reviewed	Flagellum-specific ATP synthase (EC 7.1.2.2)	fliI CCNA_03135	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	444	CCNA_03135		fliI		3 out of 5	bacterial-type flagellum organization [GO:0044781]; protein secretion by the type III secretion system [GO:0030254]	bacterial-type flagellum [GO:0009288]; cytoplasm [GO:0005737]; type III protein secretion system complex [GO:0030257]	ATP binding [GO:0005524]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]	GO:0005524; GO:0005737; GO:0009288; GO:0030254; GO:0030257; GO:0044781; GO:0046933; GO:0046961	bacterial-type flagellum [GO:0009288]; cytoplasm [GO:0005737]; type III protein secretion system complex [GO:0030257]; ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]; bacterial-type flagellum organization [GO:0044781]; protein secretion by the type III secretion system [GO:0030254]	U93180;CP001340;	ACL96600;		WP_010920876.1;YP_002518508.1;
B8GWW6	ALKB_CAUVN	reviewed	Alpha-ketoglutarate-dependent dioxygenase AlkB homolog (EC 1.14.11.33) (DNA oxidative demethylase AlkB)	alkB CCNA_00009	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	220	CCNA_00009		alkB		3 out of 5	DNA repair [GO:0006281]		1-ethyladenine demethylase activity [GO:0103053]; metal ion binding [GO:0046872]	GO:0006281; GO:0046872; GO:0103053	1-ethyladenine demethylase activity [GO:0103053]; metal ion binding [GO:0046872]; DNA repair [GO:0006281]	U73681;CP001340;	ACL93476;		YP_002515384.1;
B8H4V4	GCSPA_CAUVN	reviewed	Probable glycine dehydrogenase (decarboxylating) subunit 1 (EC 1.4.4.2) (Glycine cleavage system P-protein subunit 1) (Glycine decarboxylase subunit 1) (Glycine dehydrogenase (aminomethyl-transferring) subunit 1)	gcvPA CCNA_03463	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	448	CCNA_03463		gcvPA		2 out of 5	glycine decarboxylation via glycine cleavage system [GO:0019464]; nucleoside metabolic process [GO:0009116]		glycine dehydrogenase (decarboxylating) activity [GO:0004375]	GO:0004375; GO:0009116; GO:0019464	glycine dehydrogenase (decarboxylating) activity [GO:0004375]; glycine decarboxylation via glycine cleavage system [GO:0019464]; nucleoside metabolic process [GO:0009116]	CP001340;	ACL96928;		WP_010921182.1;YP_002518836.1;
B8GXK7	GLMM_CAUVN	reviewed	Phosphoglucosamine mutase (EC 5.4.2.10)	glmM CCNA_00116	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	448	CCNA_00116		glmM		2 out of 5	carbohydrate metabolic process [GO:0005975]		magnesium ion binding [GO:0000287]; phosphoglucosamine mutase activity [GO:0008966]	GO:0000287; GO:0005975; GO:0008966	magnesium ion binding [GO:0000287]; phosphoglucosamine mutase activity [GO:0008966]; carbohydrate metabolic process [GO:0005975]	CP001340;	ACL93583;		WP_010918006.1;YP_002515491.1;
B8H555	ARGC_CAUVN	reviewed	N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase)	argC CCNA_01442	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	317	CCNA_01442		argC		2 out of 5	arginine biosynthetic process [GO:0006526]	cytoplasm [GO:0005737]	N-acetyl-gamma-glutamyl-phosphate reductase activity [GO:0003942]; NAD binding [GO:0051287]	GO:0003942; GO:0005737; GO:0006526; GO:0051287	cytoplasm [GO:0005737]; N-acetyl-gamma-glutamyl-phosphate reductase activity [GO:0003942]; NAD binding [GO:0051287]; arginine biosynthetic process [GO:0006526]	CP001340;	ACL94907;		WP_010919254.1;YP_002516815.1;
B8H551	CTAA_CAUVN	reviewed	Heme A synthase (HAS) (EC 1.3.-.-) (Cytochrome aa3-controlling protein)	ctaA CCNA_01438	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	343	CCNA_01438		ctaA		3 out of 5	heme A biosynthetic process [GO:0006784]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]	GO:0005886; GO:0006784; GO:0016021; GO:0016627	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]; heme A biosynthetic process [GO:0006784]	CP001340;	ACL94903;		WP_010919251.1;YP_002516811.1;
B8H332	AROB_CAUVN	reviewed	3-dehydroquinate synthase (DHQS) (EC 4.2.3.4)	aroB CCNA_03104	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	370	CCNA_03104		aroB		3 out of 5	aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	cytoplasm [GO:0005737]	3-dehydroquinate synthase activity [GO:0003856]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]	GO:0000166; GO:0003856; GO:0005737; GO:0008652; GO:0009073; GO:0009423; GO:0046872	cytoplasm [GO:0005737]; 3-dehydroquinate synthase activity [GO:0003856]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	CP001340;	ACL96569;		WP_010920845.1;YP_002518477.1;
B8GZM8	CLPS_CAUVN	reviewed	ATP-dependent Clp protease adapter protein ClpS	clpS CCNA_02552	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	109	CCNA_02552		clpS		2 out of 5	protein catabolic process [GO:0030163]; proteolysis [GO:0006508]			GO:0006508; GO:0030163	protein catabolic process [GO:0030163]; proteolysis [GO:0006508]	CP001340;	ACL96017;		WP_012640501.1;YP_002517925.1;
B8GYF1	FMT_CAUVN	reviewed	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	fmt CCNA_00281	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	308	CCNA_00281		fmt		2 out of 5			methionyl-tRNA formyltransferase activity [GO:0004479]	GO:0004479	methionyl-tRNA formyltransferase activity [GO:0004479]	CP001340;	ACL93748;		WP_010918168.1;YP_002515656.1;
B8H6A8	AROA_CAUVN	reviewed	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS)	aroA CCNA_03704	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	443	CCNA_03704		aroA		3 out of 5	aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	cytoplasm [GO:0005737]	3-phosphoshikimate 1-carboxyvinyltransferase activity [GO:0003866]	GO:0003866; GO:0005737; GO:0008652; GO:0009073; GO:0009423	cytoplasm [GO:0005737]; 3-phosphoshikimate 1-carboxyvinyltransferase activity [GO:0003866]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	CP001340;	ACL97169;		WP_010921418.1;YP_002519077.1;
B8H5I1	ATPG_CAUVN	reviewed	ATP synthase gamma chain (ATP synthase F1 sector gamma subunit) (F-ATPase gamma subunit)	atpG CCNA_03561	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	291	CCNA_03561		atpG		2 out of 5	plasma membrane ATP synthesis coupled proton transport [GO:0042777]	plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]	ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]	GO:0005524; GO:0005886; GO:0042777; GO:0045261; GO:0046933	plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; plasma membrane ATP synthesis coupled proton transport [GO:0042777]	CP001340;	ACL97026;		WP_010921277.1;YP_002518934.1;
B8H5I2	ATPA_CAUVN	reviewed	ATP synthase subunit alpha (EC 7.1.2.2) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha)	atpA CCNA_03562	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	510	CCNA_03562		atpA		3 out of 5		plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]	ATP binding [GO:0005524]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]	GO:0005524; GO:0005886; GO:0045261; GO:0046933; GO:0046961	plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]	CP001340;	ACL97027;		WP_010921278.1;YP_002518935.1;
B8H640	BIOB_CAUVN	reviewed	Biotin synthase (EC 2.8.1.6)	bioB CCNA_03636	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	341	CCNA_03636		bioB		3 out of 5	biotin biosynthetic process [GO:0009102]		2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; biotin synthase activity [GO:0004076]; iron ion binding [GO:0005506]	GO:0004076; GO:0005506; GO:0009102; GO:0051537; GO:0051539	2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; biotin synthase activity [GO:0004076]; iron ion binding [GO:0005506]; biotin biosynthetic process [GO:0009102]	CP001340;	ACL97101;		WP_010921350.1;YP_002519009.1;
A0A0H3C9Q9	DIPM_CAUVN	reviewed	Cell division protein DipM (Division and polarity-related metallopeptidase) (Division involved peptidase carrying LysM domains) (Division involved protein with LysM domains)	dipM CCNA_02075	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	609	CCNA_02075		dipM		3 out of 5	cell cycle [GO:0007049]; cell division [GO:0051301]	periplasmic space [GO:0042597]		GO:0007049; GO:0042597; GO:0051301	periplasmic space [GO:0042597]; cell cycle [GO:0007049]; cell division [GO:0051301]	CP001340;	ACL95540;		WP_010919862.1;YP_002517448.1;
B8H0N0	DCTA_CAUVN	reviewed	C4-dicarboxylate transport protein	dctA CCNA_00664	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	417	CCNA_00664		dctA		2 out of 5	dicarboxylic acid transport [GO:0006835]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	symporter activity [GO:0015293]	GO:0005886; GO:0006835; GO:0015293; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; symporter activity [GO:0015293]; dicarboxylic acid transport [GO:0006835]	CP001340;	ACL94129;		WP_024265578.1;YP_002516037.2;
B8H331	AROK_CAUVN	reviewed	Shikimate kinase (SK) (EC 2.7.1.71)	aroK CCNA_03103	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	200	CCNA_03103		aroK		3 out of 5	aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; shikimate kinase activity [GO:0004765]	GO:0000287; GO:0004765; GO:0005524; GO:0005737; GO:0008652; GO:0009073; GO:0009423	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; shikimate kinase activity [GO:0004765]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	CP001340;	ACL96568;		WP_010920844.1;YP_002518476.1;
B8GZ98	CHED_CAUVN	reviewed	Probable chemoreceptor glutamine deamidase CheD (EC 3.5.1.44)	cheD CCNA_00447	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	187	CCNA_00447		cheD		2 out of 5	chemotaxis [GO:0006935]		protein-glutamine glutaminase activity [GO:0050568]	GO:0006935; GO:0050568	protein-glutamine glutaminase activity [GO:0050568]; chemotaxis [GO:0006935]	CP001340;	ACL93914;		WP_010918326.1;YP_002515822.1;
B8GYE3	DEF_CAUVN	reviewed	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def CCNA_00273	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	173	CCNA_00273		def		2 out of 5	translation [GO:0006412]		metal ion binding [GO:0046872]; peptide deformylase activity [GO:0042586]	GO:0006412; GO:0042586; GO:0046872	metal ion binding [GO:0046872]; peptide deformylase activity [GO:0042586]; translation [GO:0006412]	CP001340;	ACL93740;		WP_010918161.1;YP_002515648.1;
B8GVZ8	FABA_CAUVN	reviewed	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59) (3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA) (Beta-hydroxydecanoyl thioester dehydrase) (Trans-2-decenoyl-[acyl-carrier-protein] isomerase) (EC 5.3.3.14)	fabA CCNA_03836	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	170	CCNA_03836		fabA		4 out of 5	fatty acid biosynthetic process [GO:0006633]	cytoplasm [GO:0005737]	(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity [GO:0008659]; 3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity [GO:0008693]; 3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity [GO:0047451]; 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity [GO:0004317]; trans-2-decenoyl-acyl-carrier-protein isomerase activity [GO:0034017]	GO:0004317; GO:0005737; GO:0006633; GO:0008659; GO:0008693; GO:0034017; GO:0047451	cytoplasm [GO:0005737]; (3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity [GO:0008659]; 3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity [GO:0008693]; 3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity [GO:0047451]; 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity [GO:0004317]; trans-2-decenoyl-acyl-carrier-protein isomerase activity [GO:0034017]; fatty acid biosynthetic process [GO:0006633]	CP001340;	ACL97301;		WP_010921547.1;YP_002519209.1;
B8H510	ISPE_CAUVN	reviewed	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase)	ispE CCNA_01397	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	290	CCNA_01397		ispE		3 out of 5	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity [GO:0050515]; ATP binding [GO:0005524]	GO:0005524; GO:0016114; GO:0019288; GO:0050515	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity [GO:0050515]; ATP binding [GO:0005524]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]	CP001340;	ACL94862;		WP_012640212.1;YP_002516770.1;
B8GX62	DGTL1_CAUVN	reviewed	Deoxyguanosinetriphosphate triphosphohydrolase-like protein	CCNA_02087	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	394	CCNA_02087				2 out of 5			triphosphoric monoester hydrolase activity [GO:0016793]	GO:0016793	triphosphoric monoester hydrolase activity [GO:0016793]	CP001340;	ACL95552;		WP_010919874.1;YP_002517460.1;
